,user_id,name,user_review_count
0,rvEzQUO06-ORtOqWkpmDYg,Jay Q.,53
0,S4ZHlET0ggEXcV7paOv8Yw,Felicia N.,93
0,3YWTI3AoWc1u0c-TEIU6NQ,Loretta F.,1
0,mEZdYroFMO3dLkygGmmNQQ,Sean M.,9
0,X7Dfueg7Aq5HpBlfrkzWRA,Leryn A.,17
0,kPAJMd-MNbVcp51osxLzMA,Victoria G.,2
0,fnE80eJ2NAfOlJc8z2hKNA,Emily C.,2
0,D6Yrpel_nuEDqBkiG2cPPw,Sandra M.,484
0,RTm25SRV3GPgwbhETbYyTQ,Cydney B.,106
0,Tsx3hPBS4EiTioN6tetLuA,Emily M.,4
0,_4rg-_FaLNaoCdxTBTOhNw,Lauren D.,118
0,N0WSUO2olmbA4DZElVq74Q,Lauren S.,30
0,jpN36RJ0jiMCHLNjzv_5wA,Jillian S.,3
0,BXwcNKNIkILI33W31pE8pA,Mike C.,8
0,S5DFHK2Vwo-UjQ2QOJMYVg,Thomas M.,1
0,hcxujxqGAHM7yynNpX3aOg,Rick S.,21
0,ujjOctathK0DMjjbw4tr-g,Darby V.,11
0,2YqaUuvBgZg5Y_naTRnRkw,Sylvia R.,15
0,84t6jpyclA55TMfMV0X0kA,Sara B.,713
0,8YLVgcP14KP_I6WI25f2Uw,Luis B.,314
0,9ml3pd4tJdpAkVt19Zj6Cw,Logan R.,5
0,F2LVQ4rGKe-PCuDCHED8VA,Jane M.,4
0,qIS7gRbopalHg7DzoDNrnw,Frankie K.,4
0,wRo9KxUWm4gFOOBlN4za4w,April D.,34
0,w_qsdCzmlWXMAvYys7E3wA,Nancy K.,2
0,dhnxSNzCxZzKu30URXeaOg,Shayne M.,2
0,QDlvYMWt7Zhjkn4NOGdXpg,Nehal V.,29
0,BfRaH3AuZpUZUqrtBzyvrQ,Randi E.,1
0,dMl3GiTRYazmKzDOwgykvg,Brian K.,4
0,IQUZXyT9XjpH7tzxaOnTZg,Kristina N.,1
0,sPQb1l0N3tfFzgIv3-thPA,Ray G.,6
0,j3TpzAoG5wAKEUsITRgDTQ,Al C.,2
0,GpRJetyIrq62hdKX6-wHcg,Philip S.,2
0,9Ayz6Vw4ZEdl8YgTTzGR8g,Julia M.,13
0,tW93hI9MjQ2K0k9nBFhOjQ,Frank P.,2
0,0mg5Wvzu4i1ZR9mtB9cMlw,Sam K.,126
0,sudt40cqEw2CdtNSB36dUw,Nicole C.,272
0,qCON7b_MfPrUPf0J_8rDyg,Peter V.,165
0,DJm3-3_g78CT9CT5e-gO6g,Ali G.,3
0,i8thg839pWArdB-Phxlczg,MC D.,25
0,IQGEyJ31WHZKoLO9yha3hw,Cindy C.,221
0,1k36zEvbfj3HEHEnqcLAUg,Stephy G.,144
0,PVKJMsavJtf84nykUiGsEQ,Alfredo T.,1
0,ACH3Nd9pltNHYWHfVPXJkw,Dot S.,197
0,xMhOUmLqd4EJp4kf9jG8nw,Kristin D.,6
0,R0DX-EfuD8qreRXyB8_lDw,Julianne C.,9
0,55Kfbm-JZ2-a--pI9XWiWg,Meg G.,1
0,es4Wv7n2qyVAgMguriYVEQ,Arti G.,164
0,sHIgTzwcjlOqKGbgupWjrA,Rob N.,6
0,YoVOhseKmxqZZH9Lnw_rYg,Daria A.,10
0,vWk5medWIQSSk6XBalk9PA,Christopher M.,2
0,TMf6ZDnoAHgTEpzyzRhfew,Gabrielle M.,19
0,NYjXYH6vo5o60Ow1fULIgg,Tammy H.,29
0,tCFBC1jRZFHmI9YCfDIOxA,John J.,51
0,_6qzYTyQ3lV9DJqoep7_og,Agustin K.,1022
0,xmtJB05BTvcnnZLBPDAvsQ,Anna S.,2
0,wEE-YMx5pmSuagLtNxMPKA,Stephanie Y.,1757
0,crZMx-lVUXGvqEgiHkjgpw,Chelsea C.,3
0,C6LzNZjGzQZhidE61GwNtw,Ryan M.,9
0,mUhz5T4uW_ACF1dnpVwInQ,Vin D.,2
0,95dsCJDjA0YM40btfCk8fA,Geargializ L.,2
0,wQa2F61B5Rtl7VmKOGvXsA,Aditi N.,5
0,As70-Zi2PEZK-N3fwexdRg,Gina T.,7
0,NiHQDtfUigKLYjtm3FYKSw,Michelle B.,256
0,aIFACwRMyuJVo5MDeTAavA,Bonnie B.,3
0,gI4QtiJyJK5_CmBi_Edk1g,Kristen K.,16
0,1uWt3rL2GJiptcflQa35Jg,Jessica W.,416
0,o75ucTEDF_vsjEJoiIXIAA,Dave F.,633
0,FHfOhxmPnFNtXiD35xzpDA,301 S.,12
0,704KeqjuSjWfp789j_-BNA,Loryn P.,10
0,Au5hyTjML2aHLV91cp4DVA,Amir Z.,37
0,w9Xzs3_1K1E1ZsfUnGwcxQ,N. N.,4
0,6h7jNDJg96v6LGCJK_VxmQ,Jon P.,10
0,3pmKsT46qo91FL4A7NVShQ,Arshi K.,350
0,Yjw1nju__VptAFDJc4C4tw,Mike Mike L.,10
0,Y_wpTQSq07MlzgwLrfyHUw,David W.,70
0,ylZrKxX-wMZTtsZg1MnKpg,Arnold Z.,9
0,4vavTfDI0A2Dc3xlowx2Rg,Evan M.,437
0,Rteu_-9S6sKdUuhkfRGmkA,Michele P.,8
0,t4dRJ-ptIEgS2TAWyMBthg,Cindy A.,13
0,FkVEBLW-TvPmjJCxiVE3AQ,MT D.,3
0,f7e96Iodfmapqm3C_lrDcw,Tara W.,584
0,a9bZhGQWYzCGKzccuyP9Bw,Flynn H.,1
0,mkvi7h-BIqTkhgN9eKmWgQ,Marie E.,39
0,FC5ituc3YK8ULJOipSP02g,Linda N.,3
0,09W2UrfZ4RWHD1YgcvwiLw,Amanda N.,8
0,ACQn5ImkHu-89ePIG_tQXQ,Barbara M.,434
0,hu03gyyca8hRVBz6lFjIEA,N S.,4
0,HqMWEEsYIXoFhdDIX1NtrA,Stephanie Y.,1242
0,vII5LaA-ni7kApUqU0O1ww,Kristi A.,11
0,t2QVacj2YFQs8PsqmJkbnw,Ildar G.,1
0,dKVMe09sj1K6nIhIIdgGBg,Rob G.,15
0,3GyXqH5IPsem3IDVjxxTvQ,Jessica C.,2
0,aonAvbDqyBNtNpzGN8d5cA,Dizzy Z.,75
0,wNzy2dHXXsmEMwvq4E38xg,Tracie C.,9
0,lY6z69hsytpMgUFwAi-Icg,Rirry C.,168
0,tRlYZBKrNQ-3Uf4nplHfvw,Lucas C.,14
0,mSxKUZ2y46mi4FAbt_HJfg,Stella Z.,217
0,cqo_iDTSa680Bu9P1NfGtw,A E.,4
0,OnBrXLww3ndg3Hw-gFUamw,Maria L.,4
0,19LahklDf7ElBBliSHhkcg,Jeremy W.,526
0,Zcmkg3w2TiZ-Md6blrP3jA,Dominick M.,1
0,-np6N5_2ANsgVMGmNGrcrw,Susie T.,464
0,iiXv_sEcqQ5SYpQTplCOGw,Mike G.,16
0,S8TWpCklykE0qYvD0imImg,Gabby C.,80
0,5hTIPzCHCcimrBW2DozH-A,Brandon E.,512
0,sYD4bQizX9vWIqVMyynfOQ,Scott C.,5
0,IMD57wrCtAPbvBSAlI2nkA,Brad M.,543
0,FDbiRRDWm9hFetwA0xYDVA,Jeff T.,15
0,vPQhy6oxysMYIiIEHJ3_QA,Andrea G.,4
0,Swm85zIw0mcHlD-X7Jmbyw,Mike L.,1
0,dvlr2YVWXZOXzPuwMkcwDw,Andy B.,52
0,q0rI42kI2V-34bF0GF0MYw,Carl m. O.,6
0,J8selq4B0zzMshBHk5kUCg,Cait B.,38
0,2TmksPRE5otAGt_durbYMw,Yasmin H.,9
0,2uHPVqBKQy_M3NnIu-DUIA,Renee' V.,16
0,wkQAmyD2KXGcGcfinBVxyA,Rich T.,30
0,AU8A3j9gKTeW3xHP24WjDQ,Lisa S.,8
0,mC3oCWEg1Im-flyA3xAxbg,Lorenzo T.,279
0,_L2ed9wizW4zQAFANpeqIg,Colleen K.,4
0,HSqKUyJy4FlnPwwu07Ig8g,Ursula Z.,7
0,hlPOotTeYCyd5TQAKpv5LQ,Meghan M.,1054
0,r2PN2XOPrm650qpAhTJVpw,Héctor B.,5
0,G272-mThdvvbW0hNXvvdow,Dana R.,24
0,uZHIv5pYaSkFl2jRw7pVIQ,Genesis C.,21
0,jWXgf5gOkCXEpONoLcM_CQ,Jeff B.,38
0,P96AnH_9o9CpJ97C-5CbcQ,Joe C.,33
0,SVW15sNwcjHIdsM8Q5XeXA,Leslie H.,2
0,ActxnwCtpCGcG4eoftCxWQ,Hila F.,44
0,yRXT-LxmlSXxMFxIjle0ug,Lindsay K.,175
0,7kNFCg2vlnC5GXj-EtBlxg,Hank M.,5
0,Vtb4sJp0UoEJIFtBRb77PQ,Rlg G.,54
0,7JcZo8frJXF_sxwgvS54gw,Cici L.,41
0,i1kjEHePgHxAIBwpMC_pvA,Tammy V.,82
0,Xi9eDcFVPHBxQLr1o-QneA,Donna F.,109
0,MXn-Pp7lgyLfFUc2swlogw,Jay E.,5
0,Gvd9hfbe0-iyUMvP5rygVA,Robert C.,14
0,NMWnLXBBvVFYzyX96DV6bQ,Sheba K.,152
0,C_jRoCsdvHH3a27SWMjF8w,Tony H.,34
0,kqOgr85eRiYvE4e6frLCPA,Andrew D.,2
0,R23SlIz92KU_L3Mt5yXQdA,Cecilia B.,12
0,-iKGnEBM46c_9ziwyycK7w,John F.,254
0,yGnf_El5-eBy84qf3f06TQ,Griffin S.,3
0,d_kNYAO72DjNpLf0eDHr5Q,Kay B.,30
0,x97y7c92q64Jx8GIFWjt_A,David A.,2
0,7ePjhxpbkymovcFQpj0gJg,Eric F.,14
0,sV13C4N4GfFgOambQH7hig,J. P.,19
0,Mg5X6xfjoJjwh8zh6nfXcg,Amanda B.,16
0,URqLSsRNOcZGCyZPJ201Hg,Maggie M.,64
0,Dxdev0VPVFpNLvrpKzu8SQ,Elaine H.,1748
0,syg0saYbpZx-rGaYHVD15g,Gerald C.,15
0,PZYvnNQqE4fXemg63XK76w,Kristin U.,229
0,1RZX0avkxJu3r97TNu0AjA,Kelly M.,16
0,zeD7pK4oBOmEcZ708WLWzA,Jenny T.,5
0,lFCRJUzANUdzdjzmu0XAKA,Chris P.,11
0,ZYdsfhvo0V5HcysOu6Vvag,Dan B.,475
0,Vjv93u3S3rh8eNjsVtqbzg,Kimberly B.,23
0,ypg0FdxgEcDdYP6nYBcq0g,Diana M.,732
0,BZVdNPmb_T9AgSiOS8ygZg,Dana K.,7
0,Ej7kOi4zUvSdrtFA5TJYIA,Alexandra H.,11
0,ToLYi_vUt2YzZxCJbt51CQ,Charles B.,13
0,AtgGi8ubKtrWE_NcLUEm1A,Bhee G.,170
0,0kbat77r76kqh7u_50sIkA,Jessica M.,24
0,VatjmMfmzJptUFTKXm9X4w,Monica I.,63
0,cgD5LkUeM_1dz-WsmaZGiQ,Kristen P.,35
0,9TYpecJwv-HtNJtadramWQ,Chris U.,234
0,PQM7XOzkkq1J324hA941Dw,Kt M.,11
0,IkpWqZfheMuirTA-WbYzBQ,Homer S.,283
0,t7WZDoTl_PooLrWf9q6dDw,Erin K.,12
0,62F_z-Xg9-aaMN-Fs3ixWA,Balbina N.,52
0,4ZuSLczIcl_D398bv7x1mA,Idania D.,254
0,lk8VFH2h9wvKeThRQtD4pQ,Rolando M.,17
0,XBn8Wgl3RSHBvcoe3OJ46g,Lauren C.,8
0,FOwC2wSwCAoCEdSTA6NcsQ,Joscelyne M.,28
0,YF-RPg3-sAyVD2sur-fCrQ,Umesh P.,197
0,S2ldOPPEo_CvygbHP3P8zQ,Shohan R.,113
0,Ez8xtXPHh5cYU9c82wtJKA,Philip F.,21
0,piP5-ayeHJCc0zv_wRca8w,Lenny C.,1
0,kImgaFCAeEWlzdzhH_Ur1g,Mohamed H.,2
0,RUwDuBsoZqRTydTQGZA9Pw,Adriana C.,26
0,U81oRkEwqB2ZxTRvcYoVGA,Tiffany F.,18
0,WbAHFRlCcatjMwRP-4wNAg,Miranda S.,36
0,upLqUPPePDPzBg7Bf3HJlg,Karen M.,2
0,wHOpkVkXO_ohdgDQjHWlkw,Scott P.,7
0,m5PHJIBSxm6KYsXoDrQq1A,Harold Z.,21
0,2cyeqJOXf2CGKhzRETe5xg,Nancy C.,14
0,w-xPI1OC9a5rgVsafr6lhQ,Lee E.,1
0,CLahbclJ_UdCGOQZz2Hj9g,Vicki O.,1
0,bxeC_rU3fsd17YVI3cuwgg,Lauren S.,6
0,Zb6EVGbSFc4blMkToZME9g,Margaux L.,3
0,2300FzeMjvvrlnX-vfogeQ,J P.,23
0,GouXU3Vw2OqwSTZtTSxEAQ,Chris B.,47
0,vh9NQ_jkxGtAZXj8_RR0wQ,M G.,7
0,9CzqFiHh4bIQMqN7ev-Ysg,Jim S.,44
0,fjOdSsuyxZb-BSK8AnAXhg,Lauren R.,30
0,rDU_2TIVgi6qofYcMRh4JQ,Jessica M.,16
0,RJOKTt1SUUt92UPof2vWGg,Sean R.,158
0,Oh5oABzoGeVw9PQB12_XJQ,Tricia C.,19
0,V5WjFy64z_e7u4ggcPHnxQ,Lauren L.,7
0,NUxgatWexKM8-pMd2PGRXg,Leigh C.,91
0,E_KuS2Om-vrbf1yOi6nFWg,tracy w.,20
0,RP5kGtsMMS2eMv0fFiRoxA,Shelly M.,7
0,JXxHUhb1k0Cz7aMCZFkxEw,Kristen C.,4
0,rnBstXS5vDW7M5oNrNZWqw,Scott G.,13
0,gMv38PFFakbfvRrVelwKLw,Lisako V.,105
0,HCMJJIbcHjHsE-eIjjQ1tA,Jim A.,37
0,twhkYkTyw7Prb_a6q9NdMg,Bryan C.,5
0,fiqXwZu1KCiZdmcY8N_ipg,John A.,4
0,aaWR1U2tId8ZaRv_cNb2iA,Karen F.,1
0,7frfLnUQHmTrtgKsdMArRA,BbgLo C.,10
0,dIHtWo6I7YdQLlO55yaUfw,Maritsa T.,1
0,g29QkUzqhSzQdrSWGG0AlQ,Chris B.,32
0,HZhsTcD4hGEOnAecVZY7jw,R L.,13
0,nYwVCeuTWQqk0D8Or48mUQ,John M.,500
0,Tn-qHlOpw5PR8G1FxS3ouA,Amy G.,12
0,L1S9bPzN2Zz19Sf0ySwmAg,David D.,3
0,T9VyuZP1bDdHMNu75nmNrQ,Nikki W.,109
0,uUCi6_Rxwos_iyDl7qfhew,Dancin' G.,5
0,Tcd0SxgdAGkEdNR_-jSvBA,Will S.,502
0,CkWM9yuyfZdeWGUBzsnZxg,Janice L.,23
0,3nN2Okt_lkALARIoJ9T1bw,Val F.,48
0,WIxBxiergH_65arNcvgvsw,Terry M.,25
0,YAg05l_w31Aca8OfBk3bTw,David S.,227
0,P7bQQ9BiGXBlKREz7XpOGw,Geri T.,2
0,XRCVpbG5mc2LBehyAtSY4g,Matt C.,6
0,u_VzrAHuSLLWYY0vnJqdOQ,Kelly D.,59
0,f84dUMeXFGqk5G5A_S7EKw,Ken B.,38
0,GZOsHO5jd7iG4WrCUsr7Lw,doug w.,34
0,zPyu-zBFyH6T43dbfR6BkA,Betty o.,1
0,CA6ydhwGR951VPZLsr9fWQ,Lisa H.,36
0,-A0QVOynBUCD1c9F6L4DKw,Schmoops S.,48
0,fnofCLwjkiWIfYJFqpSAwg,Kristin L.,5
0,pcYGBLNiF5GL-EICDnGajw,L L.,70
0,tpn7cfX8jY_Kt8EGY5iT1Q,Bill B.,1
0,uAqyakX112BHMJGPN1S6oA,Ed W.,403
0,JtNuZiT0YK3hR0INxZEqLw,Andrew L.,82
0,q6lGisF4V31XQPaLZbT2xg,Sam W.,108
0,OOPS3Es024wa_gA7V8UDXQ,Adam M.,1
0,LjDCWwMQfmVKCzt1ocARzw,Dana C.,24
0,qH7F4rYyQhofhjyOPWrJ6A,Corinne B.,150
0,nao7TNcXapclJ3mxvkY09A,Chris B.,1
0,46Wi08T5D3phf3SMgi7U3w,Jeff D.,727
0,tvmJfBo0jCinsNn5JSroGQ,Sigdia S.,28
0,vmTwEL1N8LEcnhVty8zKnw,Samantha T.,1
0,hwSSM8Jn29dXRW4ym-roDQ,Mel T.,1298
0,zdo-fgxcyemV7jBbSQj9sA,Yinglu W.,247
0,7XPIwapl3T8FT_Fmqj26Pw,Hannah T.,9
0,1YkhzFQM6fx8vGI5I8GfHQ,Deb T.,35
0,7WOfuNxzKaY_bhgzvE6wiA,Annette V.,234
0,DT8sVs4-IJVPifvCVeE6eg,Michael C.,4
0,OeDmG5ytEefFtzGBbAA-zw,Tiffany M.,193
0,Mkox9Wev2mq7bvj1k2gD4A,Robert G.,9
0,-5IQbiJd6nl3KTid9hR4HQ,Dominick R.,22
0,kArTuWjGVEHXDvXcEvYh-w,Bonnie P.,287
0,SNK5-vn4PzurCE942eHa7Q,M C.,6
0,uWhCxIavQEUZLB1Mcs0uyA,Stephanie D.,16
0,wBR_YdVB_ujcE5lhWVct6A,Morgan G.,249
0,k7jiuxfWykEOOOjOEmKNjA,Eduardo N.,2
0,yVltJyhcN2GKgx34F-7s0Q,Diego R.,1
0,pHLuHB-MfM2b7EACjDvgxg,Maddie T.,28
0,6M8j7XOlwek_V0ctXFCgkw,Logan S.,18
0,LwbRjaNbLAjkhQEfjNET3g,Alesandra L.,3
0,pYq2vGALTMBOrRzaCpW2Vw,Lulu C.,6
0,jloZgDsbrPECuX9QRYYhGg,Brad P.,5
0,gftQrYC64brxoXm-fk2r-Q,Hope D.,91
0,KpGFUrnjysTW55R50OGutQ,La Stella D.,14
0,wrx5QHonkd1yxH9qt788QQ,Sarah C.,191
0,NKFTqBkEix7DzhEMlvhzAw,Nicole S.,338
0,T62y0hRW56cduTCC7iQ1gg,Jessie P.,7
0,fExL6u06xTSg13k945IPAQ,Nicholas G.,1066
0,1uWt3rL2GJiptcflQa35Jg,Jessica W.,416
0,AVR1tcCi2e6UfubT640tXA,Kristina P.,150
0,mWtB1gHdiBqXzfPpteT4pA,Juan D.,15
0,WKHdLhYvEVQ4FmSlleWu4g,Kyle O.,314
0,tDjNWM-mhBq6Jfzyt9Chcg,Mike S.,56
0,Io09UQFE9Xt-7rO6IICwqw,Crisan M.,35
0,tflD3yQ4H4ShgiUmvseZTA,Bari T.,19
0,qTR7xeWSznmam13oMJdEdw,Marissa B.,57
0,sudt40cqEw2CdtNSB36dUw,Nicole C.,272
0,yYD3d5WZDm13a7sp9OP54Q,Ashlee C.,1
0,7UyUJoaLfsTybNeLQbQiTQ,Erica E.,7
0,IlBvKK_monu-5jNPztMTPg,Mercy C.,60
0,MV3mZryvcAcqcTO2CMYfsg,Molly K.,31
0,6KUsaRqu9WKGR4gfvOmmcA,Damon T.,43
0,Zs4v2spqvoa-O_AzfQ42bA,Mark B.,781
0,HZnniMOnrU_PTPOgR7gdKg,Craig H.,39
0,HzWMyooNh3zizdvxIMQQAg,Lilly F.,9
0,VqakYopKsdJV7oZetqAh6g,Rejena C.,73
0,KpNPvZduvIFSlgz9fMeAKw,Shawn M.,22
0,bURNbPAnm_pxFiB5LvA4ug,Nick C.,1096
0,IQGEyJ31WHZKoLO9yha3hw,Cindy C.,221
0,AOEyvm0O3T8K-9d65AwI7Q,Casey R.,35
0,7cxJdsfgS1H0K4aAcf2MdA,Scott L.,168
0,cs4qyjfL2ArDXROR19iv4Q,Melissa M.,6
0,io3msXjUQtW9JiLnYhVWzA,Alexis D.,41
0,gJdjzq-VsLqy1kG_QW5EGQ,Ed M.,17
0,-l27Rcyw8_GbEvq0u6_nBQ,Salimah H.,117
0,ZLrWHr9hO5qWg8w48mSdXQ,M R.,4
0,P8GwiJnLnXzmzPY6h22zSg,Alex H.,20
0,rTy8EWmjg6boXSM6v4z4tQ,Zoë S.,12
0,o22x7tpqwrTPIDUpnrR4lg,Tiffany L.,502
0,ypg0FdxgEcDdYP6nYBcq0g,Diana M.,732
0,R7pR8Vi2ggYe-v8KSe10Sw,Kat Q.,6
0,_7f4Ljt3OBhawa4mpalZ3A,Thomas H.,129
0,BwMq0EF65wKbC18ZKyDmaA,Stacey G.,13
0,olTwlyGQWPChGdXSw0OOZg,Mindy J.,90
0,fYwiUQj311HcRG5-DeIKFQ,Emily A.,27
0,oQChV8OWnNMOmbjuAKGdBQ,Miracle F.,20
0,_4rg-_FaLNaoCdxTBTOhNw,Lauren D.,118
0,p3s7gN4kYXNwL-CXIRUqiw,Sandra B.,239
0,5qlIXs7pSFYD31-_FGLPgg,Stacey L.,21
0,DHRupjFv4GyD0tEdj-QNjQ,Mike B.,1513
0,gpaD7PS_rCPjbUKq7fCyhg,Harry P.,630
0,UJpb04Bt39dmHGbGR6rw7Q,Rachel B.,158
0,L_9G_g8VVAKhyFHTwU_Qnw,Andrew A.,7
0,KZ_NX2FrzLJEU4BhXP9l0Q,Brian M.,8
0,7uIeA5ewKWYoJYeQzxa2iQ,Foodie F.,58
0,SSCbUBndvq-TH4EbDlkN3Q,greg m.,49
0,cTaWElOyBdnRcVSMmH0I5Q,eve k.,59
0,M9_-_b2iZBUNr3WDAA0coQ,Dayna O.,33
0,iZLlO5PnJqp2m18OFYNN4A,Chris H.,10
0,kLf11jymshqTMaGZTGhX_w,John D.,8
0,JCFDQi_ZMYGgrdRy4wP2DQ,Aaron C.,39
0,JJr2G0sydFK3uy_oa44QUA,Marisa B.,37
0,MvR2O8ORQkphjb9LVm527A,Sacha D.,15
0,xtcmuTVCYFCUSa2-dIrxCQ,Carmela D.,289
0,05pcjWt9U8uSUft-EyJeOA,Sheila A.,50
0,GgU7hz5IWpFW_zwoNbK68g,Jesse A.,5
0,BO3Q8Y_pkveKzRym2ExKVw,Wesley M.,362
0,XLSFlkalnt2WSHbyThD5cg,Stephanie E.,10
0,FTcYcgXkNESdRCc59n7p3g,Anthony J.,156
0,OIjZJjzuPhtbpc9tgCRYwg,Ryan B.,54
0,vqg1I4hqIsuwU2cnYOTX_w,Lauren K.,222
0,Hg5J-w6M0aSVPh9duetNmg,George B.,756
0,ZGkUj1fcVs4Pt-ZlcvbzMA,Richard N.,21
0,-dw8f7FLaUmWR7bfJ_Yf0w,Sui B.,785
0,BpDuCtIhP7WbW5sdUVGGGg,Stacey A.,6
0,i60urCjKNQGCzVut202Keg,David A.,43
0,FArIEoSKbCcVqWc2eWNFXA,Caroline B.,1247
0,k6-kVzTgZPeyswANJ8CxXA,Darrah R.,8
0,LHPaHosGQAbaH9iqIneuzQ,Melissa M.,540
0,EbRHL4yI-Swih5w5roSEVw,Dean A.,8
0,8dsLlbJgVrf3yIJ_jXooHA,Steph G.,10
0,2VXEy1i4XzVTqmnSwS1qUQ,Karen S.,22
0,-97BhZWpjO6ll0sd_CAYXw,Raphael R.,34
0,StjcrvYpJq59rfOD3eg-nw,Lily M.,336
0,-np6N5_2ANsgVMGmNGrcrw,Susie T.,464
0,aT8rEf-DZ3zUaWeUvaM1yg,Morgan P.,20
0,WZp4bBisjdHiP0oTaUammw,David S.,180
0,hMDkd6t7cCNOFttKZ5H0Fw,Joseph C.,261
0,HMIjvub6d4RAK9uNphR_8g,Erin E.,100
0,Th2wxqZ57DKk1NsyNuuwnw,Nicole K.,71
0,R5QcDoUDRzt21cRCDNw1hQ,Monique V.,27
0,ptltDMBpVoSyhwaXG0pypA,Chrissy C.,404
0,L0ukYB-LVXqSrF8rRTakYQ,Christine A.,269
0,mLKFs8o5RWridkylnSIZTA,Anup G.,1
0,kaaY91-Dz5YoWSN9HN1YTQ,Lisa H.,7
0,YjBw8tB_F4pnNHznj1TFOA,Dana S.,117
0,kGx1GpKJ-KXTI48UttTvxA,Nikki T.,104
0,19LahklDf7ElBBliSHhkcg,Jeremy W.,526
0,EO_DT7JRYPdJ1mGy0JAX0A,N. O.,38
0,8yAnA94AUMGsqKG-BmIlCQ,Maggie F.,5
0,rK2gvRieIsLAIhY20UGkZA,Steven C.,14
0,nD60twHjxkBw4rqoUOk8xg,Holly N.,574
0,8PGrStriwC-a3L7WgxXp0Q,Major ..,21
0,o75ucTEDF_vsjEJoiIXIAA,Dave F.,633
0,UI1Z4sJcToAwoOK2yXG1sg,Jennifer K.,10
0,Wy9PFj8e7zXweBHBxEQK7g,Mike D.,13
0,AX3jpIBMSKKHqrL_qVtERg,Mike A.,4
0,Ei-ej5ykffDGydizl_YCyQ,Jessica N.,80
0,PNvTArxaFVZF_Qfw3HVPRg,Dan E.,863
0,sbA1yinq6mJxkdAkmeMePA,Sophie D.,5
0,JrJvcNJx_t3En6cuiGYKsQ,Cody M.,3
0,a-9t439Vd_-AXaiIgYVqig,Maria W.,773
0,2kejT9_-mGllfbIB9iZqqg,Victoria S.,13
0,o2Czcm0HrANVC_vWye0nXQ,Bob G.,10
0,lY6z69hsytpMgUFwAi-Icg,Rirry C.,168
0,NZw-CSH7J6r54YoYK6EJDQ,Carlos G.,8
0,OzQt7lXSGqHLkoO1CAiCmQ,Angela Y.,4
0,pAlib4owhSOVErQCy81XzA,Jessica B.,5
0,tejGH-sqC2iRz2ZQTZgsqw,Ed A.,394
0,oCYxjlqjpnW5WJAo6HNR0A,Alison C.,1409
0,PZJcHS5a0aAp6xlpHujP6g,Abel A.,89
0,EPiAJ0Lbcq2aqLJavczs0w,Balsam K.,56
0,a-8_SXrEcu3boB07kc3rgA,Julia W.,134
0,tJLn-Lq71fOvg9UOQN5Etw,Dev F.,74
0,lRrQVWNBIvVMQ1he1KmZIA,Matty G.,79
0,HmbdSNmYxFqzguAdpva5tw,David F.,217
0,WsOrNa2Mesy65FTOLLp-Og,Jaycee T.,41
0,xz_6OuXHBR7uOgr0t_XrFA,Joseph J.,6
0,VESN6fIrmSe_VMqtn_z7nA,Andrew R.,77
0,qWYLxfoT1S2ZIOdhR6w2mQ,Chris G.,2
0,r5IC7MVMH9wL-IQKx2CmXg,Kelly R.,122
0,K3IOje_qyjF1Q3nc926h4w,Stephanie G.,178
0,txHSdl3pBm4oyVW6oc6k0A,Shaan C.,6
0,CUf5colE3UTMeDIy-DF8pw,new g.,10
0,eh19Lovyy3yYd-CI40KVag,Courtney N.,23
0,xbNM38lLCB4Qjhd9lop1xA,Joshua S.,110
0,ChnZ9lwoCVZr8v6WlO_0DQ,DailyDeal M.,33
0,NZ29-PT_aFcTj9RE_Lq7fw,Gail J.,41
0,NdDLpZd1xoqyfLfXMHrhWw,Cassee H.,10
0,JWvoV8uHGPYdBhrTmswgfg,Lisa B.,45
0,lLk_9yZ1EzEi95UU3iwWEw,Kristyna M.,20
0,CH7hdSyyFsxdSM27C9nxgw,Steve W.,5
0,Pp0W3jwbjiOQdlhYv1XCWg,Anthony D.,9
0,zKsmjhtYz_aYRaDZv2WNbw,Wendy K.,20
0,Roi0FtmNZGkY4j07R68HKg,Ravi P.,25
0,Yjer78RnYr7OCzirgdcOaw,Louis R.,2063
0,mC3oCWEg1Im-flyA3xAxbg,Lorenzo T.,279
0,23m-MHDsz_YMiJ8GvjigYw,Jason R.,244
0,O_QenvrI9uwrwGZZ3o1Gcw,Al D.,1
0,5YVo5fUQ9tdkN0Yyz256gw,Richard P.,32
0,UGMVsatkSbWDrXtFPbt05Q,Jillian N.,4
0,2GBiV4GKAYroG_falP6SMA,Ted D.,34
0,x4lrI6LpQK2igUWyEzIVtg,Candace K.,24
0,yF1L7K47QlL8edku-WoH0Q,Allison B.,16
0,H5RSj-8tSrhgbS05j-hthA,Lynn G.,15
0,w9nI_TEaE8cPXJmLc7NgoQ,Annette S.,21
0,V3WsMA3Yf70xALqayovNvA,Patty G.,585
0,hvvNUIVMQ4tFVGgdql-njQ,Ulises F.,19
0,5SJVwmbhPZ7BL0Ts_VZrYQ,Edward K.,2
0,Qjrn5UsK2HBZxx40HYA1iQ,Holly C.,1257
0,1HgnFr90YAE9fwx0fIqRyA,Victoria O.,19
0,BdSFx_Ful0fyTj4R2CD0CA,Amanda B.,208
0,8Kh-BpDPZpHe8xP9rmV4Qg,kristin g.,27
0,SGK6uUYF4KpxNyjccWJTkg,Jennifer R.,293
